,id,floor,floors_count,total_meters,price_per_month,district,underground,Холодильник,Стиральная машина,Телевизор,Посудомоечная машина,Кондиционер,Интернет,Площадь кухни,Высота потолков,Санузел,Балкон/лоджия,Вид из окон,Ремонт,Год постройки,Тип дома,Парковка,adress,time_to_rent,m_lat,m_long,a_lat,a_long
727,299106484.0,19,26,45.0,35000,Калининский,Гражданский проспект,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2010.0,Кирпичный,Наземная,Учительская  18к1 Санкт-Петербург,0,60.034829,30.418195,60.032578,30.404954
728,299105623.0,3,19,35.0,30000,Невский,Ломоносовская,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.6,1.0,1 лоджия,На улицу,Евроремонт,2009.0,Кирпичный,Наземная,Октябрьская набережная 124к7 Санкт-Петербург,3,59.877335,30.441695,59.86172,30.505089
729,299103943.0,9,14,32.0,47000,Василеостровский,Василеостровская,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Блочный,Наземная,Уральская  21 Санкт-Петербург,3,59.94252,30.278274,59.955939,30.252896
730,299103863.0,11,13,35.5,45000,Фрунзенский,Дунайская,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2020.0,Кирпичный,Подземная,Малая Бухарестская  12 Санкт-Петербург,3,59.839863,30.410874,59.847268,30.41594
731,299103214.0,22,28,37.0,27000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2014.0,Кирпичный,Наземная, Николая Рубцова 11к1 Санкт-Петербург,3,60.066913,30.334023,60.077458,30.337895
732,299102498.0,24,24,35.0,28000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.67277397260274,1.0,1 лоджия,На улицу,Евроремонт,2012.0,Кирпичный,Наземная,Шуваловский проспект 37к1 Санкт-Петербург,3,60.008716,30.258385,60.032506,30.246473
733,299101857.0,4,5,45.0,29000,Невский,Проспект Большевиков,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.67277397260274,1.0,1 балкон,Во двор,Косметический,1972.0,Панельный,Наземная,Товарищеский проспект 6К4 Санкт-Петербург,0,59.919865,30.466713,59.920438,30.485012
734,299101420.0,9,9,32.7,27000,Выборгский,Проспект Просвещения,1.0,1.0,1.0,0.0,0.0,0.0,6.1,2.5,1.0,нет балкона,Во двор,Косметический,1979.0,Блочный,Наземная,Выборгское шоссе 25 Санкт-Петербург,0,60.051176,30.332676,60.061102,30.31117
735,299101367.0,24,25,32.0,28500,Московский,Московская,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.6,1.0,нет балкона,На улицу,Косметический,1974.0,Панельный,Наземная,Московский проспект 224 Санкт-Петербург,3,59.852018,30.322399,59.844741,30.323585
736,299101313.0,4,10,35.0,23000,Пушкинский,Шушары,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.7,1.0,1 лоджия,Во двор,Косметический,2020.0,Монолитный,Наземная,Ленсоветовский тер. 23 Санкт-Петербург,3,59.820042,30.432865,59.757362,30.471618
737,299101069.0,1,5,31.2,35000,Красногвардейский,Лесная,1.0,1.0,1.0,0.0,0.0,0.0,6.3,2.5,1.0,нет балкона,На улицу и двор,Косметический,1966.0,Блочный,Наземная, Маршала Тухачевского 33 Санкт-Петербург,3,59.984769,30.344363,59.972177,30.424573
738,299100450.0,2,9,35.4,25000,Красносельский,Проспект Ветеранов,1.0,1.0,1.0,1.0,0.0,1.0,10.3,2.67277397260274,1.0,1 балкон,Во двор,Косметический,2022.0,Монолитный,Открытая,проспект Буденного 23к3 Санкт-Петербург,3,59.841961,30.252115,59.849243,30.096176
739,299100391.0,11,17,45.0,58900,Красногвардейский,Новочеркасская,1.0,1.0,1.0,1.0,1.0,1.0,14.0,3.0,1.0,1 лоджия,На улицу,Дизайнерский,2014.0,Кирпичный,Подземная,Свердловская набережная 58 Санкт-Петербург,3,59.928916,30.411485,59.956219,30.406787
740,299100081.0,3,14,35.0,43000,Василеостровский,Василеостровская,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.7,1.0,1 балкон,На улицу и двор,Евроремонт,2021.0,Блочный,Подземная,Уральская  21 Санкт-Петербург,3,59.94252,30.278274,59.955939,30.252896
741,299099688.0,2,16,44.0,18000,Невский,Рыбацкое,1.0,1.0,1.0,0.0,0.0,1.0,17.0,2.67277397260274,1.0,нет балкона,Во двор,Косметический,1991.0,Кирпичный,Наземная,Рыбацкий проспект 39 Санкт-Петербург,0,59.830856,30.500319,59.838905,30.51021
742,299099531.0,7,18,34.4,25000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.6,1.0,1 лоджия,На улицу,Косметический,1997.0,Кирпичный,Наземная,Комендантский проспект 28К1 Санкт-Петербург,0,60.008716,30.258385,60.013978,30.250597
743,299095267.0,3,13,39.0,53000,Адмиралтейский,Фрунзенская,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2022.0,Кирпичный,Подземная,бульвар Измайловский 4к2 Санкт-Петербург,3,59.906179,30.31753,59.904247,30.308223
744,299094169.0,12,14,37.0,30000,Василеостровский,Приморская,1.0,0.0,1.0,0.0,0.0,0.0,8.0,2.6,1.0,1 лоджия,Во двор,Косметический,1977.0,Панельный,Наземная, Кораблестроителей 35В Санкт-Петербург,1,59.94846,30.234607,59.955052,30.222318
745,299093405.0,15,21,38.2,40000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,18.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Монолитный,Наземная,Полевая Сабировская  45к1 Санкт-Петербург,3,60.008716,30.258385,59.994868,30.275094
746,299091672.0,12,20,40.0,28000,Красногвардейский,Улица Дыбенко,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.4,1.0,1 лоджия,Во двор,Косметический,2005.0,Монолитный,Наземная, Коммуны 50 Санкт-Петербург,1,59.907437,30.483368,59.959345,30.490177
747,299091461.0,4,4,31.0,25000,Курортный,Беговая,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.6,1.0,1 балкон,Во двор,Косметический,1963.0,Кирпичный,Наземная, Володарского 13 Санкт-Петербург,3,59.988005,30.202609,59.835252,30.095682
748,299090598.0,13,25,41.0,24000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.67277397260274,1.0,1 балкон,Во двор,Косметический,2013.0,Кирпичный,Открытая, Федора Абрамова 8 Санкт-Петербург,0,60.066913,30.334023,60.073764,30.338326
749,299090258.0,4,15,46.0,50000,Василеостровский,Спортивная,1.0,1.0,1.0,1.0,0.0,1.0,23.0,2.8,1.0,1 лоджия,Во двор,Дизайнерский,2023.0,Панельный,Подземная,набережная Миклухо-Маклая 1к1 Санкт-Петербург,1,59.95019,30.288335,59.929804,30.201737
750,299088621.0,5,11,35.3,50000,Василеостровский,Приморская,1.0,1.0,1.0,0.0,0.0,1.0,18.0,2.7,1.0,нет балкона,На улицу,Евроремонт,2019.0,Монолитный,Подземная,проспект Малый Васильевского острова 63/14 Санкт-Петербург,3,59.94846,30.234607,59.93873,30.243913
751,299087808.0,8,12,34.0,22000,Красносельский,Проспект Ветеранов,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.5,1.0,1 балкон,Во двор,Косметический,1971.0,Кирпичный,Наземная,проспект Ветеранов 149 Санкт-Петербург,3,59.841961,30.252115,59.836626,30.133959
752,299087769.0,19,24,33.0,31000,Невский,Улица Дыбенко,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.7,1.0,1 балкон,Во двор,Дизайнерский,2019.0,Блочный,Подземная,Октябрьская набережная 44 Санкт-Петербург,0,59.907437,30.483368,59.894102,30.447974
753,299087650.0,3,23,38.0,20000,Красногвардейский,Девяткино,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2015.0,Монолитный,Наземная,Полюстрово 64 Санкт-Петербург,3,60.050282,30.442674,59.965138,30.445639
754,299087110.0,10,24,37.0,35000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.7,1.0,1 лоджия,Во двор,Дизайнерский,2019.0,Монолитный,Подземная,Комендантский проспект 60к3 Санкт-Петербург,1,60.008716,30.258385,60.034546,30.226261
755,299085901.0,6,9,31.0,22000,Невский,Улица Дыбенко,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.5,1.0,нет балкона,Во двор,Косметический,1970.0,Панельный,Наземная,проспект Большевиков 25 Санкт-Петербург,4,59.907437,30.483368,59.903431,30.484284
756,299085039.0,18,24,40.0,40000,Московский,Московская,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.8,1.0,1 лоджия,На улицу,Евроремонт,2019.0,Панельный,Наземная, Типанова 25к1 Санкт-Петербург,4,59.852018,30.322399,59.853885,30.347462
757,299070711.0,21,22,35.0,25000,Красногвардейский,Девяткино,1.0,1.0,0.0,1.0,0.0,0.0,12.0,2.7,1.0,1 балкон,Во двор,Косметический,2020.0,Панельный,Наземная, Пейзажная 4к3 Санкт-Петербург,1,60.050282,30.442674,60.014729,30.481473
758,299048347.0,10,15,37.0,29000,Приморский,Парнас,1.0,1.0,0.0,0.0,0.0,1.0,17.0,2.8,1.0,1 балкон,На улицу,Евроремонт,2022.0,Панельный,Наземная,проспект Орлово-Денисовский 15к1 Санкт-Петербург,4,60.066913,30.334023,60.052721,30.267152
759,299032098.0,4,15,41.0,25000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.6,1.0,1 балкон,Во двор,Косметический,1999.0,Панельный,Наземная,проспект Авиаконструкторов 38К2 Санкт-Петербург,3,60.008716,30.258385,60.026437,30.220826
760,299028517.0,7,13,33.1,31000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,1.0,1.0,9.5,2.67277397260274,1.0,1 лоджия,Во двор,Евроремонт,2022.0,Монолитный,Многоуровневая,Планерная  97к1 Санкт-Петербург,0,60.008716,30.258385,60.033216,30.19597
761,299025171.0,9,9,35.0,20000,Невский,Улица Дыбенко,1.0,1.0,0.0,0.0,0.0,1.0,7.0,2.5,1.0,нет балкона,Во двор,Косметический,1969.0,Панельный,Наземная,проспект Большевиков 31 Санкт-Петербург,3,59.907437,30.483368,59.89881,30.489
762,299013567.0,5,16,41.9,36000,Невский,Ладожская,1.0,1.0,1.0,0.0,0.0,1.0,10.5,2.7,1.0,1 лоджия,Во двор,Евроремонт,2012.0,Кирпичный,Наземная, Ворошилова 25к2 Санкт-Петербург,3,59.932428,30.439198,59.931296,30.459347
763,298989887.0,4,12,32.4,42000,Выборгский,Удельная,1.0,1.0,0.0,0.0,0.0,0.0,15.0,2.7,1.0,"1 лоджия, 1 балкон",На улицу,Евроремонт,2022.0,Монолитный,Подземная,Манчестерская  3к2 Санкт-Петербург,3,60.016681,30.315617,60.009242,30.329361
764,298985641.0,9,14,33.9,23000,Выборгский,Озерки,1.0,1.0,1.0,0.0,0.0,0.0,16.0,2.67277397260274,1.0,1 лоджия,Во двор,Косметический,2022.0,Монолитный,Наземная,дорога Михайловская 14к1 Санкт-Петербург,1,60.037144,30.321869,60.070796,30.258906
765,298977823.0,8,16,34.1,32000,Невский,Проспект Большевиков,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.7,1.0,1 балкон,На улицу,Евроремонт,2014.0,Монолитно-кирпичный,Подземная,Союзный проспект 4 Санкт-Петербург,3,59.919865,30.466713,59.916288,30.439557
766,298962184.0,18,26,35.0,23000,Красногвардейский,Девяткино,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.6,1.0,1 балкон,На улицу,Косметический,2020.0,Панельный,Наземная, Пейзажная 16к1 Санкт-Петербург,3,60.050282,30.442674,60.016384,30.482712
767,298948178.0,9,21,41.0,34999,Приморский,Лесная,1.0,1.0,1.0,0.0,0.0,1.0,11.5,2.8,1.0,1 лоджия,На улицу,Дизайнерский,2010.0,Кирпичный,Наземная,Земледельческая  5к2 Санкт-Петербург,0,59.984769,30.344363,59.990665,30.324447
768,298940045.0,15,27,37.0,38000,Калининский,Гражданский проспект,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.7,1.0,1 лоджия,На улицу и двор,Косметический,2011.0,Монолитно-кирпичный,Подземная,проспект Луначарского 78к5 Санкт-Петербург,3,60.034829,30.418195,60.035117,30.374304
769,298908025.0,8,16,40.0,33000,Выборгский,Проспект Просвещения,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.67277397260274,1.0,1 лоджия,Во двор,Евроремонт,1981.0,Панельный,Наземная, Хошимина 10 Санкт-Петербург,3,60.051176,30.332676,60.05331,30.321986
770,298884193.0,2,10,48.0,43000,Красносельский,Ленинский проспект,1.0,1.0,1.0,1.0,0.0,1.0,15.0,2.8,1.0,1 лоджия,На улицу и двор,Дизайнерский,2022.0,Монолитно-кирпичный,Подземная,набережная Дудергофского канала 4к1 Санкт-Петербург,0,59.850712,30.268356,59.861038,30.15012
771,298835572.0,4,27,35.0,20000,Выборгский,Парнас,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.6,1.0,1 балкон,На улицу,Евроремонт,2017.0,Кирпичный,Наземная,Заречная  33 Санкт-Петербург,1,60.066913,30.334023,59.771345,30.152716
772,298759957.0,8,13,33.2,25000,Приморский,Беговая,1.0,1.0,0.0,0.0,0.0,1.0,14.8,2.7,1.0,1 балкон,Во двор,Евроремонт,2020.0,Блочный,Наземная,проспект Гладышевский 38к1 Санкт-Петербург,3,59.988005,30.202609,60.033823,30.137939
773,298706434.0,6,12,60.0,54990,Выборгский,Лесная,1.0,1.0,0.0,1.0,0.0,1.0,12.0,2.7,2.0,1 лоджия,Во двор,Дизайнерский,2022.0,Монолитный,Подземная, Александра Матросова 8к1 Санкт-Петербург,1,59.984769,30.344363,59.978575,30.333781
774,298569401.0,17,26,42.0,35000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,0.0,12.5,2.7,1.0,1 балкон,Во двор,Евроремонт,2019.0,Монолитный,Подземная,Комендантский проспект 60к3 Санкт-Петербург,3,60.008716,30.258385,60.034546,30.226261
775,299201246.0,6,12,33.0,23000,Кировский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.5,1.0,1 лоджия,Во двор,Косметический,1973.0,Панельный,Наземная, Стойкости 9 Санкт-Петербург,0,59.850712,30.268356,59.829509,30.215185
776,299201137.0,6,8,30.9,30000,Красносельский,Ленинский проспект,1.0,1.0,0.0,1.0,1.0,0.0,10.1,2.7,1.0,1 балкон,Во двор,Евроремонт,2022.0,Монолитный,Наземная,проспект Буденного 23к3 Санкт-Петербург,0,59.850712,30.268356,59.849243,30.096176
777,299199849.0,4,5,32.0,25000,Невский,Елизаровская,1.0,1.0,0.0,0.0,0.0,1.0,6.4,2.5,1.0,1 балкон,Во двор,Косметический,1959.0,Кирпичный,Наземная, Ольминского 32 Санкт-Петербург,0,59.896644,30.423774,59.894807,30.414261
778,299196522.0,4,9,33.8,27000,Фрунзенский,Международная,1.0,1.0,0.0,1.0,0.0,1.0,7.8,2.5,1.0,нет балкона,Во двор,Косметический,1970.0,Монолитный,Наземная,Будапештская  14К1 Санкт-Петербург,1,59.870208,30.379298,59.869779,30.369947
779,299194907.0,14,25,44.0,30000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,18.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2009.0,Монолитный,Наземная,Комендантский проспект 51к1 Санкт-Петербург,1,60.008716,30.258385,60.031,30.238577
780,299193768.0,7,9,32.0,23000,Кировский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,0.0,6.2,2.5,1.0,нет балкона,На улицу,Косметический,1976.0,Панельный,Наземная,проспект Маршала Жукова 34к1В Санкт-Петербург,1,59.850712,30.268356,59.853116,30.228687
781,299192998.0,2,25,39.0,35000,Невский,Пролетарская,1.0,1.0,0.0,0.0,0.0,0.0,16.0,2.7,1.0,1 балкон,На улицу,Евроремонт,2016.0,Блочный,Наземная,проспект Александровской фермы 8 Санкт-Петербург,1,59.865122,30.470324,59.861711,30.452511
782,299192839.0,5,18,40.0,40000,Приморский,Удельная,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2013.0,Монолитный,Подземная,Фермское шоссе 16 Санкт-Петербург,1,60.016681,30.315617,60.013623,30.312634
783,299192774.0,4,10,38.5,24000,Выборгский,Озерки,1.0,1.0,1.0,0.0,1.0,1.0,9.0,2.5,1.0,1 лоджия,Во двор,Дизайнерский,1977.0,Панельный,Многоуровневая,проспект Художников 15/1 Санкт-Петербург,0,60.037144,30.321869,60.038438,30.346635
784,299192158.0,1,5,30.0,35000,Кировский,Нарвская,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.2,1.0,нет балкона,На улицу,Косметический,1961.0,Кирпичный,Наземная, Ивана Черных 13 Санкт-Петербург,1,59.901111,30.275004,59.900254,30.279971
785,299191544.0,6,7,31.0,30000,Калининский,Лесная,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.5,1.0,1 балкон,Во двор,Евроремонт,1965.0,Блочный,Наземная,проспект Мечникова 10 Санкт-Петербург,0,59.984769,30.344363,59.984688,30.413461
786,299191350.0,13,27,36.5,28000,Выборгский,Парнас,1.0,1.0,0.0,0.0,0.0,0.0,12.0,2.6,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Кирпичный,Наземная,Заречная  40к1 Санкт-Петербург,0,60.066913,30.334023,60.083961,30.345054
787,299191077.0,5,20,41.5,38000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,12.0,3.0,1.0,"1 лоджия, 1 балкон",На улицу,Евроремонт,2004.0,Кирпичный,Наземная,Долгоозерная  14 Санкт-Петербург,0,60.008716,30.258385,60.017459,30.246392
788,299190757.0,9,14,35.0,50000,Василеостровский,Приморская,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.7,1.0,1 лоджия,На улицу,Дизайнерский,2015.0,Панельный,Наземная, Одоевского 22 Санкт-Петербург,0,59.94846,30.234607,59.949889,30.249033
789,299190751.0,1,12,48.5,55000,Василеостровский,Василеостровская,1.0,1.0,1.0,0.0,0.0,1.0,19.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Блочный,Наземная,Уральская  21 Санкт-Петербург,1,59.94252,30.278274,59.955939,30.252896
790,299188595.0,8,10,33.0,42000,Выборгский,Удельная,1.0,1.0,0.0,1.0,0.0,0.0,13.2,2.67277397260274,1.0,1 лоджия,На улицу,Евроремонт,2023.0,Монолитный,Подземная,Манчестерская  5к1 Санкт-Петербург,1,60.016681,30.315617,60.011441,30.335083
791,299188493.0,9,9,42.0,45000,Василеостровский,Василеостровская,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.67277397260274,1.0,1 лоджия,На улицу,Евроремонт,2011.0,Кирпичный,Открытая,18-я Васильевского острова линия 45 Санкт-Петербург,1,59.94252,30.278274,59.940691,30.262436
792,299187841.0,13,25,31.9,29000,Невский,Ломоносовская,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.5,1.0,1 лоджия,Во двор,Косметический,2019.0,Монолитный,Наземная, Русановская 18к1 Санкт-Петербург,0,59.877335,30.441695,59.866274,30.511773
793,299186961.0,4,4,31.7,21000,Красносельский,Проспект Ветеранов,1.0,1.0,0.0,1.0,0.0,0.0,8.0,2.67277397260274,1.0,нет балкона,Во двор,Евроремонт,2008.0,Кирпичный,Наземная,Петергофское шоссе 78к9 Санкт-Петербург,0,59.841961,30.252115,59.846396,30.110971
794,299186569.0,17,25,35.0,35000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2019.0,Монолитно-кирпичный,Наземная,Яхтенная  34 Санкт-Петербург,1,60.008716,30.258385,60.004267,30.223324
795,299186480.0,11,14,38.0,32000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,18.0,2.7,1.0,1 балкон,На улицу,Евроремонт,2022.0,Монолитно-кирпичный,Наземная,аллея Арцеуловская 19 Санкт-Петербург,1,60.008716,30.258385,60.04024,30.209921
796,299186007.0,10,16,42.6,25000,Красносельский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.6,1.0,1 лоджия,На улицу,Косметический,2007.0,Панельный,Наземная,шоссе Красносельское 54к1 Санкт-Петербург,1,59.850712,30.268356,59.791341,30.151494
797,299185769.0,1,2,50.0,50000,Приморский,Старая Деревня,1.0,1.0,1.0,0.0,0.0,1.0,14.0,2.67277397260274,1.0,нет балкона,На улицу,Евроремонт,1950.0,Блочный,Открытая,переулок Серебряков 3 Санкт-Петербург,0,59.989391,30.25516,59.98453,30.27062
798,299185515.0,3,20,38.0,30000,Красносельский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.67277397260274,1.0,1 лоджия,На улицу,Косметический,2013.0,Монолитно-кирпичный,Наземная, Адмирала Трибуца 5 Санкт-Петербург,1,59.850712,30.268356,59.853406,30.146266
799,299184041.0,17,24,40.0,27000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,16.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2020.0,Монолитно-кирпичный,Многоуровневая, Плесецкая 10 Санкт-Петербург,1,60.008716,30.258385,60.03371,30.214808
800,299183835.0,3,26,35.0,25000,Красногвардейский,Гражданский проспект,1.0,1.0,0.0,0.0,0.0,1.0,15.0,2.7,1.0,1 лоджия,На улицу,Косметический,2021.0,Панельный,Наземная,Полюстрово 12к1 Санкт-Петербург,1,60.034829,30.418195,59.973131,30.40234
801,299183736.0,4,10,33.5,20000,Приморский,Беговая,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.5,1.0,1 балкон,Во двор,Косметический,2017.0,Монолитный,Наземная,проспект Юнтоловский 45к1 Санкт-Петербург,0,59.988005,30.202609,60.031014,30.137921
802,299182860.0,4,5,44.7,30000,Кировский,Автово,1.0,1.0,0.0,0.0,0.0,1.0,10.0,3.0,1.0,1 балкон,Во двор,Косметический,1960.0,Кирпичный,Наземная,Автовская  6 Санкт-Петербург,1,59.867281,30.260999,59.867109,30.264502
803,299182704.0,4,9,44.0,30000,Выборгский,Удельная,1.0,1.0,0.0,0.0,0.0,1.0,12.0,2.7,1.0,1 балкон,Во двор,Евроремонт,1969.0,Кирпичный,Наземная,Скобелевский проспект 5 Санкт-Петербург,1,60.016681,30.315617,60.018308,30.317853
804,299182622.0,10,16,31.8,40000,Калининский,Выборгская,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.7,1.0,1 балкон,Во двор,Косметический,2016.0,Панельный,Подземная,проспект Маршала Блюхера 9к3 Санкт-Петербург,1,59.971006,30.347309,59.97812,30.37336
805,299182576.0,4,4,30.0,20000,Колпинский,Шушары,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.2,1.0,1 балкон,На улицу,Косметический,1962.0,Кирпичный,Наземная, Тазаева 26 Санкт-Петербург,1,59.820042,30.432865,59.742293,30.614073
806,299182272.0,18,25,37.7,35000,Невский,Пролетарская,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2016.0,Блочный,Наземная,проспект Александровской фермы 8 Санкт-Петербург,1,59.865122,30.470324,59.861711,30.452511
807,299181764.0,2,9,32.0,31000,Калининский,Академическая,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.6,1.0,нет балкона,Во двор,Евроремонт,1973.0,Панельный,Наземная, Вавиловых 4К2 Санкт-Петербург,0,60.012719,30.396133,60.017764,30.382649
808,299181729.0,24,26,31.2,20000,Красногвардейский,Гражданский проспект,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.6,1.0,1 балкон,Во двор,Евроремонт,2020.0,Монолитный,Наземная,Полюстрово 10к1 Санкт-Петербург,1,60.034829,30.418195,59.973131,30.40234
809,299181528.0,4,15,31.0,38000,Фрунзенский,Обводный канал,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2022.0,Монолитный,Многоуровневая, Тосина 6 Санкт-Петербург,1,59.914714,30.349699,59.904053,30.347659
810,299181334.0,2,9,46.0,30000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.5,1.0,1 лоджия,Во двор,Евроремонт,1996.0,Панельный,Наземная,Планерная  77 Санкт-Петербург,1,60.008716,30.258385,60.026676,30.212508
811,299180758.0,8,12,39.0,55000,Приморский,Лесная,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Косметический,2021.0,Панельный,Многоуровневая,Студенческая  26к1 Санкт-Петербург,1,59.984769,30.344363,59.995192,30.323953
812,299180176.0,12,16,33.4,45000,Красногвардейский,Ладожская,1.0,1.0,1.0,0.0,0.0,0.0,11.0,3.0,1.0,1 лоджия,На улицу,Косметический,2018.0,Монолитно-кирпичный,Подземная,Заневский проспект 42 Санкт-Петербург,1,59.932428,30.439198,59.934285,30.434006
813,299179645.0,12,13,34.0,48000,Фрунзенский,Обводный канал,1.0,1.0,1.0,1.0,0.0,1.0,15.1,2.67277397260274,1.0,1 лоджия,Во двор,Евроремонт,2022.0,Монолитный,Наземная, Тосина 6 Санкт-Петербург,1,59.914714,30.349699,59.904053,30.347659
814,299173086.0,2,4,48.0,65000,Василеостровский,Василеостровская,1.0,1.0,1.0,1.0,1.0,0.0,20.0,3.0,1.0,нет балкона,На улицу,Евроремонт,2020.0,Монолитный,Наземная,проспект Средний Васильевского острова 83с2 Санкт-Петербург,2,59.94252,30.278274,59.937553,30.25419
815,299172961.0,8,24,30.0,27000,Красногвардейский,Девяткино,1.0,1.0,0.0,1.0,0.0,1.0,8.0,2.6,1.0,1 лоджия,На улицу,Дизайнерский,2023.0,Панельный,Наземная,Полюстрово 8к2 Санкт-Петербург,2,60.050282,30.442674,59.973131,30.40234
816,299171002.0,1,9,37.0,38000,Выборгский,Проспект Просвещения,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.5,1.0,1 лоджия,Во двор,Евроремонт,1978.0,Панельный,Наземная, Симонова 9К3 Санкт-Петербург,1,60.051176,30.332676,60.057532,30.32778
817,299170975.0,10,16,39.0,30000,Красносельский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,1.0,11.0,2.67277397260274,1.0,1 балкон,На улицу,Косметический,2016.0,Монолитный,Наземная, Адмирала Трибуца 8 Санкт-Петербург,2,59.850712,30.268356,59.852976,30.14809
818,299170871.0,8,16,34.8,38000,Василеостровский,Спортивная,1.0,1.0,1.0,1.0,0.0,1.0,17.0,2.8,1.0,1 лоджия,Во двор,Евроремонт,2023.0,Панельный,Подземная,проспект Крузенштерна 2 Санкт-Петербург,1,59.95019,30.288335,59.930791,30.203112
819,299170646.0,7,9,32.0,23000,Кировский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,1.0,6.3,2.5,1.0,нет балкона,На улицу,Косметический,1976.0,Панельный,Наземная,проспект Маршала Жукова 34к1В Санкт-Петербург,1,59.850712,30.268356,59.853116,30.228687
820,299170644.0,7,16,33.0,28000,Калининский,Гражданский проспект,1.0,1.0,1.0,0.0,0.0,0.0,8.0,2.5,1.0,1 балкон,На улицу,Евроремонт,2008.0,Кирпичный,Наземная, Брянцева 7к1 Санкт-Петербург,1,60.034829,30.418195,60.035131,30.404738
